PS:PAN ratio,Feed rate(mL/h),Distance(cm),Mass fraction of solute,Mass fraction of SiO2 in solute ,Applied voltage(kV),Inner diameter(mm),wca,q,sigma
0.7218881253941303,0.4271371296634738,0.9181161833975368,0.9894020012001078,0.3867301867764359,0.6197894115076474,0.9531143205577332,143.27913293469527,10.864118487116713,2.7610690906074637
0.9804109833695672,0.5174457419963431,0.8291411448340106,0.7499246724853864,0.6427666761139458,0.8215694016057875,0.979821094313572,149.95854626873506,-31.612540764349887,-2.1711120080960917
0.8964494835796502,0.7056670399953175,0.9349482430478288,0.9658265243789124,0.2706135564435783,0.6814713543846839,0.5313231538169052,160.788763533776,55.92445006747528,-0.5578980167771128
0.8416603543582583,0.8869722404371592,0.8140058736206707,0.9934103398457064,0.590134225884377,0.5935359159236363,0.4598022271196438,151.93727500664497,6.828895651359602,-1.098874606648808
0.7765512539624047,0.5188141650496954,0.5543799701856904,0.8283305694108574,0.6333027783365031,0.6862213746287578,0.3697414407242724,153.00454035781001,79.65952949709767,0.7379624010164374
0.8172283563508471,0.7159092005710045,0.9152231889293836,0.9395488025758404,0.5111305241342572,0.9024563395241272,0.9159884989807618,133.63692915496088,31.711780634795048,-3.1914093628511324
0.6665865148600889,0.4399750368867113,0.8142202663286017,0.6809964135839317,0.2855666807587625,0.5813034864365272,0.6903918998696629,155.412385192906,53.63313302801248,2.522896718001663
0.4691006320795256,0.4982899994323049,0.7031370235357504,0.6683453273954044,0.386064185267767,0.8278261162901708,0.6561225071535305,164.88711123985598,91.53940064634315,-4.593575970033131
0.834692913579765,0.390793109597645,0.6404737343022582,0.810473577755691,0.8155445769381634,0.7773151201113776,0.754784539016778,150.13564595795663,29.658312050501166,-1.4133233599855632
0.5588546494034182,0.5449004763088523,0.977335537908984,0.8950296343674129,0.7775226326091459,0.598959633622456,0.5290375695561309,149.02432132669674,39.367414171481116,4.633522766994686
0.5476533944821285,0.4463971197224312,0.967073611982437,0.899817150907617,0.2935269168578894,0.9981115132659736,0.7921037398343651,128.86795162311066,138.10129303127084,-1.297115458059423
0.5724607861174476,0.832960560748593,0.6700731061598623,0.6943625514278573,0.4228877036256099,0.8058292682635727,0.6137791928351513,159.5595779923229,54.61409589170222,-3.497081854724051
0.8575950165506011,0.4199493959763523,0.8994449330205556,0.9748890228551066,0.5335399238586566,0.9275835221968975,0.7599842961521401,143.5842387557574,61.4061561841977,0.1605978359817115
0.7059723462095722,0.4893121469933308,0.5989805236674508,0.8144940459420666,0.93675178332273,0.7024127610786228,0.9575537840417572,138.42195370657424,-29.37548497109762,-5.527139595725533
0.8621880476492108,0.902536902468852,0.533310607247382,0.7853268403943524,0.0749918992095421,0.607129801272223,0.6021811995126174,128.91168803827614,22.99580337700388,4.646088139073582
0.8076457776804763,0.5601591157648171,0.856448637460788,0.8474360112392452,0.7932610741722507,0.772907764960378,0.8852003634435341,141.3475717391336,-14.077645111382623,-2.7752982784499647
0.9910663017178972,0.4348812837595971,0.5648960255300786,0.772478066212992,0.4747663565356449,0.6329452957444216,0.7022693897444185,139.90779563113958,-6.194627881970547,2.619939774220425
0.9875648803926186,0.998729525170996,0.5575069450928273,0.7458597452658375,0.8610160620545421,0.90981153989466,0.387503866770531,105.35814024081225,40.08926834788565,-0.3683254130789564
0.6288614948843295,0.5456143598574537,0.9351356180673458,0.9447930363205304,0.1457232161768642,0.5960502833065531,0.5214311406175188,146.80762875147659,70.69972949962647,3.5287713330672315
0.9932307444971707,0.8503908321798778,0.9648972419443924,0.9563613625102848,0.1900078506937537,0.6209982944936232,0.3657293556829102,164.4061643670616,98.08898728521729,-4.881008681939217
0.6056100893141723,0.5704569921136267,0.7652810358285063,0.7103724125182797,0.7241856154647535,0.9265281226688904,0.4267374554967733,164.86676316440048,147.9878405463793,-3.8558253763379398
0.7613723928074688,0.3760928724806066,0.5724053261813964,0.9302858403935969,0.896742264071388,0.6866034143907424,0.6143258315406877,150.51170590786137,48.24394207394073,-0.817452878592956
0.6300713913705974,0.4992302628704106,0.6384106724723825,0.802868895852586,0.0367077695386382,0.9538590122718108,0.3603709691363301,154.31851338948252,88.97088730793075,-1.748628791171523
0.990355703628606,0.4233692069687234,0.9272092929431446,0.7525076445436756,0.3223511934548408,0.9855975363283098,0.6124713871542948,151.41775197126088,67.62387232413266,3.091898723889674
0.815841593901523,0.4287550632486157,0.8750467792527608,0.962690511900884,0.3942253425167017,0.9370067576078271,0.6380039827935499,150.73747661309997,85.31752250439462,1.0511026064958138
0.97678368195632,0.810353368387419,0.9844748304037658,0.9470199577268924,0.129350610847395,0.9085218222549596,0.3164983931024495,151.58698409593984,78.90766244236289,1.0984438309397184
0.9532902737121836,0.8413872633670105,0.5324141483166737,0.8149474608051941,0.7838290713135291,0.948395939685336,0.3496338988026697,130.99354875895455,89.93070235277355,-2.9285266336245
0.786639875153246,0.6719540417544216,0.867857275506153,0.9893369806431452,0.3766254024539495,0.9610729178504308,0.3305535006069473,163.61798960183523,99.00827414528146,-0.21741492235093318
0.4918297587157185,0.4164514952615712,0.5299150074864616,0.9276630970468552,0.0464498035698158,0.9530616903027008,0.864198800430218,147.04682115004917,179.0013128546356,-7.151288236989391
0.8172633509461545,0.5272426753260131,0.5945937626190512,0.8388155912891021,0.8425090829686026,0.6593721594700596,0.7079778611232432,144.63013712082156,-10.539444882979325,-0.7634493917520402
0.8328434100604389,0.4643293964202704,0.8955109316116193,0.717575668731975,0.1638664561628036,0.8352744695500156,0.3564613549028691,154.97068333517126,73.50767086880933,3.2281832814000033
0.907523400418116,0.3650381126855777,0.9545588784708334,0.9062711299492244,0.2383451621786121,0.8059764515190682,0.8630909253310652,141.44757464546385,51.46774456702639,4.2547248896705625
0.7990024570500243,0.9033178415515644,0.5477944072715577,0.6969902266790089,0.2170677390121045,0.8315069899236701,0.815898393512301,153.08000143328655,6.193077038341073,2.088612723255345
0.8038299176303783,0.730505275452922,0.942660689086854,0.6875537444114677,0.6342343782381675,0.753462592754579,0.6650605320800984,152.01517580679825,26.887031137184152,-1.639168903141229
0.6179397896412,0.8115285741429628,0.9025184548043024,0.9486563674620958,0.383831538693966,0.842957104614796,0.3820921920602308,154.45715015212932,80.26202524180076,0.2391409560877733
0.7370701537265815,0.4021667438128922,0.5031046425271466,0.8141354815192066,0.4644768918388168,0.9196538528640068,0.4494990160773126,164.41101969249533,131.15766805170458,-4.843918777628712
0.7213572511592652,0.7719217268551843,0.6151182655420949,0.9129199522640908,0.6725638004114286,0.8355672816122421,0.9719538640574856,142.6929618851719,8.984328966492967,-8.423732586411095
0.9992432783659118,0.9990736337090532,0.8659897664194148,0.7663971933567368,0.1878682853331313,0.7270862483269049,0.6589437773184803,154.19899635873497,46.894136326374536,-1.2207882718978098
0.7572649129092153,0.5980320827795658,0.5805882877947237,0.9811878175558292,0.0867115139546724,0.9151956268904068,0.5617616540233489,149.04555068030743,99.32267301871832,-1.7835124274877359
0.9943446713353836,0.7938919607034913,0.6777047788208438,0.953278911562874,0.6392185552562064,0.6790846037510988,0.7678270555729512,143.17298072521413,-65.43420378668185,-2.436540563311201
0.4833817278461837,0.6284589076723686,0.5110525571459879,0.7377675400008556,0.0870654048474094,0.8172605719694653,0.6461885810264734,156.45280331531995,74.29851819398615,-2.9138841670476463
0.5870900157656671,0.5607179506987295,0.5816802364497133,0.7734243611226239,0.9300221442261994,0.9261290670512794,0.9413109581662992,144.49012264776388,119.18176201856798,-17.34818551778136
0.7542644652178838,0.3844029017916266,0.6906049407394628,0.7347916029221203,0.8024908358328136,0.7368791334765561,0.5510030770504242,160.45979954057856,76.11355692081892,1.4290902502161487
0.8493721839639063,0.4415564225901728,0.926069567796684,0.9551483172911384,0.1794413708215386,0.8145631995039534,0.6346309312821413,146.24588542006333,66.00878282307559,3.824405270837996
0.9683638349703666,0.8794374421599505,0.8592855127377212,0.9768755279893052,0.7538925655503219,0.9199927362093668,0.7504190828584715,120.31202958386191,-15.833848914839734,-4.48543180045262
0.4370439887035584,0.9740898495097104,0.8634861492493,0.9529898586552974,0.5313728333059808,0.6398204461454183,0.6325597584542519,134.81457020049348,8.79281800239653,-1.2539113611953514
0.8133378680620282,0.899722426508154,0.6164930928369811,0.9928070863177676,0.9794887460287148,0.7165767295278803,0.7235888061965636,114.4647780964338,-75.5252522004065,-5.304609513526163
0.8814003282396179,0.8913328367371021,0.8445882380952455,0.8614794094299669,0.3815222120556544,0.8958299664448073,0.9631781147609312,142.1668194314123,20.803490577143293,-2.0827373913031977
0.5238050039921721,0.5845033861223696,0.997293815988588,0.8800819952187181,0.3467544499138351,0.9499057798025272,0.919552028743996,121.51286666811001,117.68375802955973,-3.1187413426759
0.9815128689925234,0.8926462703542282,0.9595409406800952,0.7069929449991106,0.9153393701292728,0.8411178881298356,0.930710212293366,110.19034642722758,-86.41036904481166,-6.636097521075836
0.5238907560779962,0.7115699199544028,0.7256260081608699,0.9476974091470998,0.8428052679528921,0.9806802905071884,0.8348961241386678,134.20865431740614,158.20433146714743,-17.603314032310358
0.6568294591591222,0.6049263703633705,0.6888671527429089,0.7359833577686519,0.0860165799104175,0.7951741976764214,0.9659191471962812,149.93660411334955,55.380600050207875,2.5074754302961537
0.6323050164886901,0.6696350945287545,0.5625253605251502,0.8936808776110196,0.868167731910001,0.8130415038210578,0.969679494460816,138.1554316053924,24.878624163824725,-12.546215763506343
0.9069887084958572,0.4137894995340583,0.97046459924999,0.8191600561104326,0.9317438033730622,0.6424842936108338,0.6008529485424243,163.88891357469265,17.97004506153999,3.5517966632291422
0.961494949223444,0.385209092099563,0.9985772383493994,0.712156840939314,0.3602461642581141,0.7965215730004233,0.5166188149176195,167.19605224596884,75.24338638028055,2.69447499900458
0.4797674839938063,0.4378889591909417,0.5171014254211356,0.9392692798360038,0.0821331480884489,0.9291785659598572,0.5201432486579205,161.71029104994275,152.41601136527328,-8.623628208199444
0.5489639298311833,0.7950134605828578,0.6832241080647004,0.759296812068264,0.0497427101688225,0.6442228160079404,0.8506564398854971,150.75477177144307,39.419565709066745,3.262105527528867
0.6252229531412465,0.7737981301611003,0.9214065727460672,0.8424010555857296,0.6027775150695882,0.7664961210668927,0.4599867935777496,148.5488039496939,66.12540566832442,0.6505428780566902
0.8837939008674156,0.8151795278590955,0.9495411010144156,0.7132026641673691,0.8025271320822882,0.593616545421277,0.5907169759282653,149.42083587477285,0.9180971886436851,-2.5804848863056247
0.7585227325898185,0.7817102044194091,0.5412690268194171,0.9960386374169404,0.2552822000021467,0.6421449237515741,0.6887657220187611,144.5636595869186,21.14611523223479,0.8070948295721507
0.8722612402477045,0.9837287640582688,0.9106785555753264,0.7455616379559769,0.518469081326274,0.6277033158449673,0.6790340685869705,151.96035602428128,1.7355833160685847,-3.295401103860856
0.6560385239385438,0.5747852105187168,0.8581428656654129,0.7207131974431132,0.1441849543851481,0.856300327339526,0.9679093104134096,146.65850530257424,72.27677834837814,0.9121203357875594
0.5324549245025415,0.9286497560807804,0.6388077668092392,0.9773242369190784,0.3186991856729095,0.8765097133796773,0.4424706168092807,167.47975034361588,110.65344260735725,-6.255777713874338
0.6557614830081249,0.4301785197450266,0.6116435677939306,0.8582747225633288,0.2124844024533795,0.867925005409233,0.8817160583076177,146.27425653873286,98.04245415187842,-1.1884609185630097
0.5813301503695729,0.9111391892869783,0.7850257263088745,0.7809129591735446,0.7482486886549936,0.6096992825120365,0.5899785164818134,136.00360678814806,-0.015603031220990715,-0.8365773275586541
0.5284912140798547,0.6467179617497054,0.7018495650823358,0.9675973752195282,0.9238959732687956,0.6616377378623676,0.3961644152714075,150.75050776148151,79.10637100583935,-0.5226540714161434
0.7615432378212301,0.5729076859395211,0.7398591450006708,0.844312519747386,0.1928790073984044,0.6896689630255642,0.5694393035211677,150.28729194060736,60.55053108949289,2.176858486886303
0.565491964800221,0.6524904074766013,0.8805894804266411,0.9598322075795126,0.9581738928079891,0.6638114054308528,0.3333777748995353,145.14846826513036,68.8027595866186,4.712163166314623
0.4371396036295569,0.8699046039531811,0.6226164425982549,0.921187899272756,0.9784672733519064,0.667538531915898,0.6738374587477495,124.84329961308869,16.168378879980423,-7.967533967985059
0.721360772453793,0.6100099458782418,0.8748408740373349,0.9949421681224988,0.5323866742014254,0.958677430339405,0.4186032622863662,160.9974986402492,111.34086357188198,-1.3369378866845558
0.5542715916293772,0.870122219199479,0.9517501626609488,0.7681046380393476,0.6814151973956081,0.7188248230608456,0.3506110343419474,137.5440971762522,70.89882049061973,2.0362537297696015
0.9285232326982238,0.6543987016675088,0.8549562911602457,0.8879612421737271,0.941250902913483,0.9201104861209312,0.3823407759265991,141.11404621368885,87.16907236218668,1.3011660722736664
0.6803633167718254,0.5474618936888012,0.9575472269440112,0.8070633410328744,0.7675216585543619,0.721360983824058,0.3456067782650431,160.95842535372694,94.25081654661332,5.176374706809851
0.4674248942374781,0.6366386931075101,0.8443868853681278,0.9947120495726636,0.9012734176381544,0.6006859764982204,0.6392691598340858,133.18192399685498,0.6476439458727157,0.0026757134355843704
0.4484603009378005,0.4969594164886241,0.9986297761458104,0.6714651723428221,0.7728506186039876,0.9321843031754288,0.9068385207529502,120.76279012156317,122.05818362787988,-9.077125696562323
0.5260799705162084,0.4039488855566002,0.656692625716056,0.7412521153600492,0.3798656064476979,0.7363948906898414,0.3133700043533988,162.99112580123486,101.41664591474745,0.4624733020691121
0.517807001163976,0.3675861479229722,0.5308723294655925,0.7675298990509796,0.942071486862671,0.6039070905910027,0.9742043976119212,141.8610610944433,-0.40353650733217705,-5.245485425996737
0.69523057495669,0.4560231920021677,0.5136673054672146,0.7259083246025192,0.1379667452225414,0.70044456096759,0.5250785019852111,130.66694186768268,45.530437166767825,3.0504052161319226
0.8646021949341444,0.5072436590838513,0.8422648086092928,0.7761340678647901,0.799147263666349,0.8159965880911111,0.4720711425659525,159.08542066778614,75.49363525816415,2.065293128050101
0.7185892871365426,0.3637616906071413,0.5608570212822359,0.7267475122460735,0.7255903028786524,0.9774547486439592,0.4025856795444665,174.7153446628593,184.6321693037276,-6.1110018240172685
0.5636749841833903,0.4614759178528065,0.9798124921163308,0.7961718668487536,0.4415118805875785,0.7925402304107241,0.6384968702182237,148.89605355115066,80.4668818871564,2.256786079202243
0.660084698905789,0.4216775637510356,0.7384052018995124,0.7710419856356984,0.3472386709495827,0.8375005118551858,0.8021012170223973,153.91195231723032,77.83914465355102,-0.4526162023942497
0.9572769702771976,0.5442174155962958,0.526618717323771,0.7684027842351909,0.9025768475524236,0.8283760071546495,0.5766296347826888,134.80106950652217,31.21106149088115,-1.7211302414260352
0.7071109889420996,0.7891568760231511,0.5087058258508718,0.8461583616914086,0.3572482919598485,0.7078917778823504,0.6805710414061957,149.562780763552,24.563500189980203,-0.2758492581979741
0.8161586365052904,0.8525668647978463,0.6469210513703896,0.939721471132829,0.912097408033126,0.7655227841202381,0.6821714935568546,125.09888531075788,-26.89749080432435,-4.721534448798815
0.982531244528604,0.434197279253435,0.9327727790459162,0.7423862505082298,0.6596516732106884,0.9453318406797194,0.420918417124089,163.2272796488147,91.09912530689257,3.634624426148278
0.8466533640214855,0.3901051914046222,0.8121629279474888,0.7348213588487932,0.0282474163445921,0.772582390660421,0.5542992622119796,137.7015573105064,63.163905101033606,4.62260816502241
0.6775565870630214,0.6220435993675439,0.596952149071828,0.9746910590565512,0.915895060807378,0.633313909820715,0.6835096354183321,140.05394030539253,-11.145800998907902,-3.2542206534997957
0.7662766893493727,0.4264678029753415,0.6298654688103746,0.706523130591133,0.4272092773545649,0.7483613424358105,0.4739555018742491,155.20529284248857,66.76029775089478,1.6644915874343305
0.6852981718107896,0.8460382950543563,0.7468210448249747,0.8755520689447676,0.8382810157615763,0.9306004170635742,0.8251727573890139,124.88400179158552,59.52063512968857,-10.456079245228285
0.4748077512574655,0.7091359362478368,0.837298561341294,0.8002310465674296,0.0078733405839514,0.5987204171315935,0.7683419637290987,139.31121005571404,60.81154066811652,3.3900666649657243
0.8291400210930066,0.7785824360098667,0.6205362981466402,0.6928319941269095,0.912311973220263,0.9832644969892176,0.7554849337658942,127.95943118616242,56.816090303592716,-9.228030597153325
0.7439657177470929,0.4972987659742268,0.5841687880727857,0.7983652566638547,0.7974296857457643,0.861685684106889,0.6326419048963512,155.65775971851343,94.98961545232117,-5.413524993042788
0.5095049396571281,0.3790446675955699,0.5095198330352163,0.9395676250815064,0.5605706519762952,0.5882705171696619,0.988762850173568,140.93976982037125,24.151064196169727,-2.137145121090267
0.9203723344735728,0.5557409754231715,0.763530945861397,0.9656002387141318,0.641433512530343,0.7967021211226605,0.914865030032154,143.13292057972757,-26.08723168260704,-2.7293814153851077
0.770551709629594,0.9293398367040556,0.7738428666075536,0.7305743162512611,0.9468144245375042,0.9114853334939356,0.6454521710525349,111.62452206628986,41.6641937811404,-5.359627294829195
0.7923029492509709,0.6091831731024311,0.5597583314639835,0.9321786582298032,0.8764569717907306,0.7072440009434717,0.8681716929794945,135.34868010811232,-45.680330599792654,-5.199447263478991
0.8142358995392198,0.9147377636201404,0.9594978527802858,0.942304363193406,0.8268550352915089,0.7835689301456837,0.4400584954821118,126.43092268156214,21.256794603513725,0.951469373081995
0.972687750598902,0.909050501720782,0.9773330451741514,0.8086354599431231,0.6515338162946227,0.6236755648493876,0.4711401348282218,153.32734892693878,33.596218045097956,-3.43610891033334
0.8325635686589199,0.4967053601872857,0.8894044376135584,0.7320870200018705,0.9830671803220146,0.6141988093968488,0.7426585934203449,151.0628723390972,-23.222125486364206,0.5522566208804509
0.6205568074009122,0.5552668697050194,0.533670706273876,0.9408856417214008,0.0509864752061112,0.8827556405536066,0.6576769853900614,148.32918168195727,112.34047388143935,-2.5328835759158927
0.4487633999854529,0.4549340614702028,0.5883425430495014,0.8184980916124034,0.0352828861235199,0.8118043387262261,0.8942023057155065,141.51833556269938,108.89277567354662,-0.997139360894689
0.6759190826418247,0.9627153900310768,0.9146075468388032,0.9282659070175034,0.073707188608234,0.651423763063857,0.4919192061884259,146.55494203066547,69.90663191474971,1.3624528557408055
0.4310024485407879,0.9821283809950856,0.5532841996897634,0.7497850131878631,0.9560852592739568,0.9916217924384688,0.6671578649178977,138.54393431801515,197.02580898195808,-22.51260642004828
0.524935945708314,0.5448674094881127,0.9769945547301524,0.761202514858665,0.5657987316305115,0.7581856881860658,0.4350183502369268,155.09911415993324,90.22714242564058,2.9778091178166175
0.4883766813645755,0.6264374512512247,0.5400788291358709,0.7101260725125249,0.2298011527333766,0.6638814767629926,0.3802851800244425,146.44185857992645,55.34026693975561,-0.3851932930667896
0.8938903206831857,0.9148641775725028,0.6266796236602179,0.6861527820106408,0.3081246225681914,0.911160805138067,0.468667746828271,144.10609786637858,40.6656815083212,0.8467381655157453
0.7769161303072354,0.8520576715624381,0.6253998656721622,0.9243259019015052,0.5022399610075431,0.998169399063738,0.8545630109039027,148.6208371558117,92.00244150061968,-8.740496729740357
0.9742010551226578,0.8482567493447994,0.7308089797490447,0.7222646898011845,0.6621565032462247,0.6917128569187936,0.4305910998214051,140.76193961580412,23.60952548469143,-0.17141149989902615
0.9251021214062232,0.7342739522900639,0.8286002346832835,0.7218018644056721,0.4362606246848768,0.8451158234396827,0.5821637128570752,154.73246021710528,42.279552490980876,-0.29660776692545454
0.4654051977539022,0.7006997509408459,0.9053393603904188,0.9145858294643748,0.8351268099039253,0.8741463178447981,0.5882552147436633,129.90914441649005,113.1272565148733,-5.33948046018673
0.9710716669652126,0.5069205571018938,0.893444330774278,0.8036333279055775,0.2388798605716295,0.8118181234783356,0.3925018537272129,159.6107905802108,76.22137476608552,1.8608341277864717
0.6568962104632817,0.7369650574247006,0.6480955692409411,0.8226809514144657,0.9395314189601356,0.948922788847145,0.7087778526536512,136.18124030921211,118.8688269135998,-12.390352951515226
0.6073572943840645,0.8988060346923983,0.911241336857778,0.875391643908237,0.8965594516784066,0.5744630597660593,0.9765768949359276,114.09198950613046,-123.62645840869769,-4.9933859554933955
0.7603201757834691,0.7995809336970191,0.5607896880571769,0.7676883829128556,0.76594259174897,0.640448132531711,0.7974083987051721,138.24116218795658,-60.0510333477971,-1.9771129448505196
0.9160702215258067,0.7335168317701577,0.5212215637857609,0.7044485948839688,0.7374400374909649,0.8747503430541612,0.4851400323201141,135.9150223772655,45.68961730648391,-1.8289918535989642
0.6046719363821108,0.6165502236502818,0.9701159548235828,0.8884756086596142,0.9117099104304472,0.905322161323364,0.7487078259043147,114.16855636279016,79.7342625262637,-4.5271917522264715
0.8422938390192627,0.5043098672948645,0.6366265707402575,0.8296936945187037,0.002947734315251,0.784134872815814,0.7248629616939308,130.24556762164963,55.19902864843644,5.1422342352402595
0.6444800679702318,0.6740735291110272,0.780030372262511,0.7297637755147917,0.2755370873484555,0.7816037125233888,0.9407605385904934,156.3407591932356,41.87684164304059,-0.9042857033064511
0.717805589880042,0.595064370145129,0.9273655911787064,0.924481094974296,0.6066399934315172,0.8945711520296854,0.4189246345361052,157.93206224410818,97.05687752849735,1.266251064789195
0.4899710228372436,0.8021747067065794,0.6130998556803767,0.9458684746539978,0.7817056012979954,0.890208206729993,0.7490633891038707,150.10267514769822,127.47641237298876,-15.837026616118692
0.9258307718074964,0.3835757135421843,0.5023544033060706,0.9244279656630257,0.6204683150755739,0.6715135505777887,0.5350308052877376,141.6147241729073,35.02997570961924,0.9423196984385243
0.8654467238712993,0.7724260207541878,0.6633871089308473,0.8883642088035126,0.4433671152978586,0.958329837140674,0.8017706073322893,148.46595446887378,59.96119037536545,-4.133568565438697
0.4459629924627166,0.7222935232325536,0.8117645627543525,0.8805424314885697,0.8454535069696585,0.6057508940553333,0.5075416562601149,139.26646835390753,39.96668583028794,0.506522536707454
0.6476474315540173,0.5394051380451954,0.7279204035027862,0.7160211586968337,0.5434653588266419,0.867727145289673,0.3518972627759194,169.2238971620542,116.34897616319074,-1.099084739346484
0.987484300235138,0.7363364620410098,0.627156231314709,0.7827033764485607,0.930952183695314,0.7087271155778925,0.9405456320894016,125.04905323003295,-139.2257006097507,-3.800879192031122
0.8936418564764055,0.8935450939051869,0.6786623244856098,0.971257269797581,0.1119242351542363,0.77043818103347,0.9451773126879068,147.35647376782083,27.851062117521735,3.102292883499457
0.7891023657580271,0.7408429460810186,0.5955484620646221,0.9665068951797526,0.1368092815683137,0.8697747004487919,0.9095147471756112,146.81357852403806,70.61319433753735,0.36827479472411184
0.8053935243365529,0.9328971431347228,0.8115653114625316,0.6906455074449065,0.5866220728747019,0.9344307663571094,0.8791115902874387,137.95537013564808,18.648088420004058,-5.317706028164299
0.4650592190215188,0.5523852574540774,0.9546465073750594,0.7536408138115149,0.9665550288912436,0.7865104477952838,0.8083675345274531,118.00647943923,64.92860769352023,-4.833736428834127
0.6316650011406628,0.6462679405328347,0.773976776118785,0.6751553624734535,0.4923947855989782,0.8657563739367525,0.5763320763427939,161.34923343156802,80.49038299933562,-2.835617719847754
0.6209616681800044,0.7345399469134102,0.7551521222443771,0.9514643128873516,0.5076311996637959,0.6582606634715354,0.9777010001090533,146.5782852783393,-16.154305658347,-2.650736581036645
0.6576728705222734,0.4307722681682542,0.7701270876207912,0.6933846599021248,0.8386329014728144,0.7291147909020603,0.8364067749150473,152.10229763963125,28.442351967382137,-2.478938998008765
0.9024851551250394,0.7161813744494456,0.8574807146322241,0.8383229206162134,0.963667373969964,0.740427130066588,0.4970477807018953,136.5923783508712,16.11292499689978,0.9965112024503462
0.466000320819962,0.5865446700627193,0.8882883031986171,0.9004041168128978,0.2614636934458178,0.8330532018474115,0.3373514331229566,158.46202390004504,90.21661679968429,0.8774207750659642
0.6903707599716823,0.5877116375872908,0.8198727179138114,0.8095261249126926,0.7483210233136816,0.8569908929052417,0.4941991739511877,156.41408054202867,101.27270059195405,-1.018557638297672
0.506446894340762,0.6200245902114876,0.854013765081769,0.9098899466672572,0.4082518103375541,0.946392137781794,0.3769780235331866,165.89387954696699,134.21939233940918,-3.150115884793557
0.8551812453830884,0.3943788353685236,0.6330648543625595,0.9110686759281224,0.5360799425219582,0.7120747638044888,0.7103431949998142,150.80785536711176,28.439841864133,0.9241613185700075
0.4304902511639455,0.350749942209175,0.689178946888312,0.6821284740521334,0.0362379450185636,0.7876487133341641,0.5231639530737736,139.12646515634734,60.864460296223115,0.8506826634108293
0.7283978133074198,0.7305930945193068,0.8311712615345099,0.955120477778691,0.8875735625895672,0.6551438419941241,0.5014773072540565,142.14216090568914,7.643181714441965,0.8549385129691043
0.8049917207303836,0.4937052283739425,0.5986741865984977,0.7219936141747356,0.7172329116623065,0.7870341113864944,0.8390139525473692,150.79588830137445,8.654463764829586,-2.8922124854416644
0.4644639161481197,0.4602189527575749,0.620212522888661,0.9562498309098896,0.1159760772680148,0.9257909096114582,0.3981980085589197,167.41784586900567,137.8959956233662,-7.065165108874888
0.7803058846329624,0.4760673424493545,0.9531764531564836,0.7213961058345315,0.2502707803684885,0.7412684368159078,0.7049843402297191,156.28927370063474,63.100156092885555,2.1751807711006297
0.8777776730045709,0.3644669850500586,0.8673595041112144,0.9634446765344158,0.8872620401118678,0.7170938432032925,0.6114088318142825,158.06540632500477,15.251681848483798,3.231026807479145
0.7470727391884734,0.9409196762341784,0.8928617166033004,0.6691767524676888,0.6873341475296093,0.5971597786221957,0.3398444108659134,138.4628898233092,58.37828961124349,0.46509945610822356
0.5011773904087178,0.9298032463750162,0.8539725014332449,0.8485246066158942,0.921299567995558,0.6310722450718078,0.7030878755734757,112.08992308422329,-32.60050281902116,-2.76662192850742
0.8142208444990839,0.7584739948795425,0.9837678557108728,0.7256100503653835,0.1730663731875823,0.8139008901733888,0.4101695951268119,153.12473149267055,77.66396583530366,0.9849804911220588
0.4829342975736572,0.8101255657624689,0.5534464370726051,0.7173577717673743,0.9508743500544424,0.9396610376793924,0.6553786459366582,147.2312505119154,167.70534841795256,-17.998965323546475
0.8240896876439292,0.8316938898248646,0.6232229431604421,0.681632590622135,0.1746998718311807,0.8784572756683424,0.723930246008182,152.23809491761827,28.107100789051344,1.6618633305523858
0.7232834329382289,0.9202467509884232,0.7822217396189755,0.789235956744978,0.7820821153645094,0.7861326053836479,0.8020253847548418,129.4685685382175,-16.700428529290065,-4.937279445151667
0.7954059583675815,0.8448379537175544,0.9587324116134556,0.7876540036922759,0.1828913299205044,0.6880867886916027,0.3607790396252417,154.1398091229359,86.90958922520606,-0.2781554160953661
0.4675548002433956,0.9277320174922694,0.8480087095911917,0.7966768168396363,0.7647775063688341,0.7820624692278364,0.9744354186510852,118.87824118230705,3.570952947421972,-10.16233545419686
0.9356965959407308,0.4506692879772819,0.7064100528351145,0.8910851779499316,0.9159797901303416,0.8445956135541008,0.5247588278492976,151.27803908917613,61.75503937575627,-0.15436142187062885
0.9124029945179584,0.4910351392904016,0.6197623422796567,0.9491898269544284,0.2893920063696395,0.7405085241736702,0.8835931930314018,139.8513168046135,14.955808079187221,2.073970433469139
0.616704983637773,0.4120196722686827,0.5630602085213807,0.7679762405846587,0.4110162842522979,0.8140416852146262,0.949834108878826,154.35676022587674,72.49798384921087,-3.764524550497793
0.8637793855849479,0.444157980940621,0.9393607090060349,0.8337565221272343,0.6304304315655453,0.7917006042353828,0.5556005451629104,163.0900049810244,60.40177427974305,2.8422023952088367
0.6289002785280244,0.9654818143063016,0.8221606056198193,0.9360500568478274,0.6637509147701854,0.786443362037159,0.6690051080893538,133.06935865574587,21.85661635334364,-3.742603378588452
0.5977224284132906,0.7447508457347777,0.7712662666262884,0.9342121127690916,0.1475019642815191,0.6122375611871607,0.9848606347585784,146.8886644904989,35.12634593632339,2.6293752366107714
0.5123363015787326,0.9495563204076914,0.6194444896165572,0.6818073581533244,0.0629698754268411,0.821338769963258,0.9217562407044416,166.94580955930914,48.339415477879015,-0.07050517824617586
